lanelet,in_out,outer_id,inner_id,outer_wkt,inner_wkt
"23813",inner_lane,"23389","884","MultiLineString ((260.8766 24.8867, 260.7133 24.4094, 260.5501 23.9321, 260.3868 23.4549, 260.2236 22.9776, 260.0604 22.5003, 259.8972 22.023, 259.7339 21.5457, 259.5707 21.0684, 259.4075 20.5911, 259.2444 20.1137, 259.0812 19.6364, 258.918 19.1591, 258.7548 18.6818, 258.5917 18.2045, 258.4285 17.7272, 258.2654 17.2498, 258.1022 16.7725, 257.9391 16.2952, 257.7759 15.8179, 257.6128 15.3405, 257.4496 14.8632, 257.2865 14.3859, 257.1234 13.9086, 256.9602 13.4312, 256.7971 12.9539, 256.634 12.4766, 256.4708 11.9993, 256.3077 11.5219, 256.1446 11.0446, 255.9814 10.5673, 255.8183 10.09, 255.6551 9.6126, 255.492 9.1353, 255.3288 8.658, 255.1656 8.1807, 255.0025 7.7034, 254.8393 7.226, 254.6761 6.7487, 254.5129 6.2714, 254.3498 5.7941, 254.1866 5.3168, 254.0233 4.8395, 253.8601 4.3622, 253.6969 3.8849, 253.5337 3.4076, 253.3704 2.9303, 253.2072 2.453, 253.0439 1.9758, 252.8806 1.4985, 252.7173 1.0212, 252.554 0.5439, 252.3907 0.0667, 252.2274 -0.4106, 252.0641 -0.8878, 251.9007 -1.3651, 251.7373 -1.8423, 251.5739 -2.3196, 251.4105 -2.7968, 251.2471 -3.2741, 251.0837 -3.7513, 250.9202 -4.2285, 250.7568 -4.7057, 250.5933 -5.1829, 250.4298 -5.6601, 250.2663 -6.1373, 250.1027 -6.6145, 249.9391 -7.0917, 249.7756 -7.5688, 249.612 -8.046, 249.4483 -8.5232, 249.2847 -9.0003, 249.121 -9.4775, 248.9573 -9.9546, 248.7936 -10.4317, 248.6299 -10.9088, 248.4661 -11.386, 248.3023 -11.8631, 248.1385 -12.3401, 247.9746 -12.8172, 247.8108 -13.2943, 247.6469 -13.7714, 247.483 -14.2484, 247.319 -14.7255, 247.155 -15.2025, 246.991 -15.6795, 246.827 -16.1566, 246.6629 -16.6336, 246.4988 -17.1106, 246.3347 -17.5875, 246.1705 -18.0645, 246.0064 -18.5415, 245.8421 -19.0184, 245.6779 -19.4954, 245.5136 -19.9723, 245.3493 -20.4492, 245.1849 -20.9261, 245.0216 -21.4002, 244.8565 -21.8811, 244.6921 -22.3622, 244.5283 -22.8436, 244.3652 -23.3251, 244.201 -23.8112, 244.0365 -24.2984, 243.8719 -24.7857, 243.707 -25.2739, 243.5421 -25.7622, 243.3772 -26.2504, 243.2123 -26.7387, 243.0474 -27.227, 242.8825 -27.7152, 242.7176 -28.2035, 242.5527 -28.6918, 242.3878 -29.18, 242.2229 -29.6683, 242.0574 -30.1581, 241.8907 -30.6505, 241.7234 -31.1428, 241.5555 -31.6348, 241.3872 -32.1267, 241.2195 -32.6157, 241.0522 -33.1031, 240.8849 -33.5906, 240.7177 -34.0781, 240.5504 -34.5655, 240.3831 -35.053, 240.2158 -35.5404, 240.0486 -36.0279, 239.8813 -36.5153, 239.714 -37.0028, 239.5467 -37.4902, 239.3795 -37.9777, 239.2122 -38.4651, 238.9674 -39.0684, 238.7227 -39.6716, 238.553 -40.1659, 238.3834 -40.6602, 238.2138 -41.1545, 238.0441 -41.6488, 237.8745 -42.1431, 237.7048 -42.6374, 237.5352 -43.1316, 237.3655 -43.6259, 237.1959 -44.1202, 237.0262 -44.6145, 236.8566 -45.1088, 236.6869 -45.6031, 236.5173 -46.0974, 236.3476 -46.5917, 236.178 -47.086, 236.0083 -47.5803, 235.8387 -48.0746, 235.6732 -48.5565, 235.5078 -49.0385, 235.3424 -49.5204, 235.177 -50.0024, 235.0117 -50.4844, 234.8463 -50.9663, 234.681 -51.4483, 234.5156 -51.9303, 234.3503 -52.4123, 234.185 -52.8942, 234.0209 -53.3731, 233.8577 -53.8511, 233.6949 -54.3293, 233.5327 -54.8076, 233.3704 -55.2877, 233.2072 -55.7705, 233.0441 -56.2532, 232.881 -56.7359, 232.718 -57.2187, 232.5549 -57.7014, 232.3918 -58.1842, 232.2287 -58.6669, 232.0623 -59.1596, 231.8958 -59.6522, 231.7294 -60.1449, 231.563 -60.6375, 231.3966 -61.1302, 231.2301 -61.6228, 231.0637 -62.1154, 230.8973 -62.6081, 230.7308 -63.1007, 230.5644 -63.5934, 230.3983 -64.0851, 230.2336 -64.5736, 230.0695 -65.0622, 229.9058 -65.5511, 229.7427 -66.0401, 229.5801 -66.5292, 229.4179 -67.0185, 229.2563 -67.508, 229.0925 -68.0057, 228.9278 -68.5072, 228.7629 -69.0094, 228.598 -69.5115, 228.4331 -70.0137, 228.2682 -70.5158, 228.1032 -71.0179, 227.9383 -71.52, 227.7733 -72.0221, 227.5852 -72.5954, 227.3971 -73.1687, 227.2091 -73.7419, 227.0481 -74.2311, 226.8865 -74.7201, 226.7241 -75.2089, 226.5612 -75.6974, 226.3978 -76.1858, 226.2339 -76.6741, 226.0698 -77.1622, 225.9054 -77.6503, 225.7408 -78.1383, 225.5761 -78.6263, 225.4115 -79.1143, 225.2469 -79.6023, 225.0825 -80.0903, 224.9183 -80.5785, 224.7545 -81.0668, 224.5911 -81.5552, 224.4282 -82.0437, 224.2659 -82.5325, 224.1043 -83.0214, 223.9434 -83.5107, 223.7855 -83.9913, 223.6272 -84.4717, 223.4684 -84.9519, 223.3091 -85.432, 223.1493 -85.9119, 222.9891 -86.3917, 222.8284 -86.8713, 222.6672 -87.3508, 222.5055 -87.83, 222.3434 -88.3092, 222.1822 -88.7847, 222.0211 -89.2596, 221.8601 -89.7346, 221.6991 -90.2096, 221.5381 -90.6845, 221.3771 -91.1595, 221.2161 -91.6345, 221.0551 -92.1094, 220.8941 -92.5844, 220.7331 -93.0594, 220.5722 -93.5344, 220.4112 -94.0094, 220.2502 -94.4844, 220.0893 -94.9594, 219.9284 -95.4344, 219.7674 -95.9093, 219.6065 -96.3843, 219.4456 -96.8593, 219.2846 -97.3343, 219.1237 -97.8093, 218.9628 -98.2844, 218.8019 -98.7594, 218.641 -99.2344, 218.4801 -99.7094, 218.3192 -100.1844, 218.1574 -100.662, 217.9945 -101.141, 217.8312 -101.6197, 217.6675 -102.0983, 217.5032 -102.5767, 217.3385 -103.055, 217.1744 -103.5303, 217.0107 -104.0044, 216.847 -104.4784, 216.6834 -104.9525, 216.5197 -105.4265, 216.356 -105.9006, 216.1924 -106.3747, 216.0287 -106.8487, 215.865 -107.3228, 215.7014 -107.7969, 215.5377 -108.2709, 215.3741 -108.745, 215.2105 -109.2191, 215.0468 -109.6931, 214.8832 -110.1672, 214.7195 -110.6413, 214.5559 -111.1154, 214.3923 -111.5894, 214.2294 -112.0616, 214.0676 -112.5318, 213.9064 -113.0021, 213.7456 -113.4725, 213.5853 -113.9432, 213.4254 -114.414, 213.266 -114.8849, 213.1071 -115.356, 212.9487 -115.8273, 212.7908 -116.2987, 212.6333 -116.7703, 212.4763 -117.242, 212.3198 -117.714, 212.1637 -118.186, 212.0082 -118.6582, 211.8531 -119.1306, 211.6985 -119.6031, 211.5437 -120.0777, 211.3882 -120.5545, 211.2327 -121.0313, 211.0773 -121.5081, 210.9218 -121.9849, 210.7663 -122.4617, 210.6109 -122.9385, 210.4554 -123.4153, 210.2999 -123.8922, 210.1445 -124.369, 209.989 -124.8458, 209.8335 -125.3226, 209.6781 -125.7994, 209.5226 -126.2762, 209.3672 -126.7531, 209.2117 -127.2299, 209.0562 -127.7067, 208.9008 -128.1835, 208.7453 -128.6603, 208.5899 -129.1371, 208.4344 -129.6139, 208.2789 -130.0908, 208.1226 -130.57, 207.9652 -131.0508, 207.8074 -131.5314, 207.6491 -132.0119, 207.4903 -132.4922, 207.331 -132.9723, 207.1712 -133.4523, 207.011 -133.9322, 206.8502 -134.4118, 206.689 -134.8913, 206.5273 -135.3707, 206.3652 -135.8499, 206.2025 -136.3289, 206.0394 -136.8077, 205.8757 -137.2864, 205.7116 -137.765, 205.547 -138.2433, 205.3826 -138.7197, 205.219 -139.1938, 205.0553 -139.6678, 204.8916 -140.1419, 204.7279 -140.6159, 204.5642 -141.09, 204.4005 -141.5641, 204.2369 -142.0381, 204.0732 -142.5122, 203.9095 -142.9862, 203.7458 -143.4603, 203.5821 -143.9343, 203.4184 -144.4084, 203.2547 -144.8824, 203.0909 -145.3565, 202.9272 -145.8305, 202.7635 -146.3045, 202.5998 -146.7786, 202.4361 -147.2526, 202.2723 -147.7267, 202.1086 -148.2007, 201.9449 -148.6747, 201.7811 -149.1488, 201.6174 -149.6228, 201.4536 -150.0968, 201.2899 -150.5709, 201.1261 -151.0449, 200.9623 -151.5189, 200.7986 -151.993, 200.6358 -152.4643, 200.474 -152.9343, 200.3127 -153.4046, 200.1519 -153.8749, 199.9915 -154.3455, 199.8315 -154.8162, 199.6721 -155.2871, 199.5131 -155.7581, 199.3546 -156.2292, 199.1957 -156.7027, 199.0363 -157.1781, 198.8768 -157.6536, 198.7173 -158.1291, 198.5578 -158.6046, 198.3983 -159.0801, 198.2388 -159.5556, 198.0793 -160.031, 197.9198 -160.5065, 197.7603 -160.982, 197.6008 -161.4575, 197.4412 -161.9329, 197.2817 -162.4084, 197.1222 -162.8839, 196.9626 -163.3593, 196.803 -163.8348, 196.6435 -164.3102, 196.4839 -164.7857, 196.3243 -165.2611, 196.1647 -165.7366, 196.0051 -166.212, 195.847 -166.6837, 195.6895 -167.1552, 195.5324 -167.6268, 195.3742 -168.1026, 195.216 -168.5785, 195.0578 -169.0545, 194.8995 -169.5303, 194.7413 -170.0062, 194.583 -170.4821, 194.4247 -170.958, 194.2665 -171.4339, 194.1082 -171.9098, 193.9499 -172.3857, 193.7916 -172.8616, 193.6333 -173.3374, 193.4749 -173.8133, 193.3166 -174.2892, 193.1408 -174.8163, 192.9643 -175.3433, 192.7872 -175.87, 192.6095 -176.3966, 192.4313 -176.923, 192.2526 -177.4492, 192.0735 -177.9752))","MultiLineString ((256.8135 26.288, 256.649 25.8111, 256.4846 25.3342, 256.3201 24.8574, 256.1557 24.3805, 255.9912 23.9036, 255.8267 23.4267, 255.6623 22.9499, 255.4978 22.473, 255.3334 21.9961, 255.1689 21.5193, 255.0044 21.0424, 254.84 20.5655, 254.6755 20.0887, 254.5111 19.6118, 254.3466 19.1349, 254.1821 18.658, 254.0177 18.1812, 253.8532 17.7043, 253.6888 17.2274, 253.5243 16.7506, 253.3598 16.2737, 253.1954 15.7968, 253.0309 15.3199, 252.8665 14.8431, 252.702 14.3662, 252.5375 13.8893, 252.3731 13.4125, 252.2086 12.9356, 252.0442 12.4587, 251.8797 11.9819, 251.7152 11.505, 251.5508 11.0281, 251.3863 10.5512, 251.2219 10.0744, 251.0574 9.5975, 250.8929 9.1206, 250.7285 8.6438, 250.564 8.1669, 250.3996 7.69, 250.2351 7.2131, 250.0706 6.7363, 249.9062 6.2594, 249.7417 5.7825, 249.5773 5.3057, 249.4128 4.8288, 249.2483 4.3519, 249.0839 3.875, 248.9194 3.3982, 248.755 2.9213, 248.5905 2.4444, 248.426 1.9676, 248.2616 1.4907, 248.0971 1.0138, 247.9327 0.537, 247.7682 0.0601, 247.6037 -0.4168, 247.4393 -0.8937, 247.2748 -1.3705, 247.1104 -1.8474, 246.9459 -2.3243, 246.7814 -2.8011, 246.617 -3.278, 246.4525 -3.7549, 246.2881 -4.2318, 246.1236 -4.7086, 245.9592 -5.1855, 245.7947 -5.6624, 245.6302 -6.1392, 245.4658 -6.6161, 245.3013 -7.093, 245.1369 -7.5698, 244.9724 -8.0467, 244.8079 -8.5236, 244.6435 -9.0005, 244.479 -9.4773, 244.3146 -9.9542, 244.1501 -10.4311, 243.9856 -10.9079, 243.8212 -11.3848, 243.6567 -11.8617, 243.4923 -12.3386, 243.3278 -12.8154, 243.1633 -13.2923, 242.9989 -13.7692, 242.8344 -14.246, 242.67 -14.7229, 242.5055 -15.1998, 242.341 -15.6766, 242.1766 -16.1535, 242.0121 -16.6304, 241.8477 -17.1073, 241.6832 -17.5841, 241.5187 -18.061, 241.3543 -18.5379, 241.1898 -19.0147, 241.0254 -19.4916, 240.861 -19.9685, 240.694 -20.4549, 240.5276 -20.9416, 240.3619 -21.4284, 240.1968 -21.9155, 240.0322 -22.4027, 239.8676 -22.8899, 239.7029 -23.3772, 239.538 -23.8654, 239.373 -24.3537, 239.2081 -24.8419, 239.0431 -25.3301, 238.8782 -25.8184, 238.7132 -26.3066, 238.5483 -26.7949, 238.3833 -27.2831, 238.2183 -27.7714, 238.0534 -28.2596, 237.8884 -28.7478, 237.723 -29.2359, 237.5571 -29.7239, 237.3907 -30.2116, 237.2238 -30.6992, 237.0565 -31.1867, 236.8892 -31.6741, 236.7219 -32.1615, 236.5546 -32.649, 236.3872 -33.1364, 236.2199 -33.6238, 236.0526 -34.1113, 235.8853 -34.5987, 235.7179 -35.0862, 235.5506 -35.5736, 235.3833 -36.061, 235.216 -36.5485, 235.0486 -37.0359, 234.8376 -37.6507, 234.6266 -38.2655, 234.4569 -38.7598, 234.2872 -39.2541, 234.1175 -39.7483, 233.9479 -40.2426, 233.7782 -40.7369, 233.6085 -41.2312, 233.4388 -41.7255, 233.2692 -42.2198, 233.0995 -42.7141, 232.9298 -43.2083, 232.7601 -43.7026, 232.5905 -44.1969, 232.4208 -44.6912, 232.2511 -45.1855, 232.0814 -45.6798, 231.9118 -46.1741, 231.7421 -46.6683, 231.5766 -47.1503, 231.4112 -47.6322, 231.2458 -48.1142, 231.0803 -48.5961, 230.9149 -49.078, 230.7494 -49.56, 230.584 -50.0419, 230.4186 -50.5239, 230.2531 -51.0058, 230.0877 -51.4877, 229.9224 -51.9697, 229.7576 -52.4519, 229.5933 -52.9342, 229.4294 -53.4167, 229.2661 -53.8994, 229.1028 -54.382, 228.9395 -54.8647, 228.7762 -55.3474, 228.613 -55.8301, 228.4497 -56.3127, 228.2864 -56.7954, 228.1231 -57.2781, 227.9565 -57.7707, 227.7899 -58.2632, 227.6232 -58.7558, 227.4566 -59.2484, 227.29 -59.741, 227.1233 -60.2336, 226.9567 -60.7261, 226.7901 -61.2187, 226.6235 -61.7113, 226.4568 -62.2039, 226.2902 -62.6965, 226.1239 -63.1892, 225.9582 -63.682, 225.793 -64.1751, 225.6282 -64.6683, 225.464 -65.1617, 225.3003 -65.6553, 225.1372 -66.149, 224.9718 -66.651, 224.8068 -67.1531, 224.6418 -67.6552, 224.4769 -68.1573, 224.3119 -68.6594, 224.1469 -69.1615, 223.9819 -69.6636, 223.8169 -70.1657, 223.6519 -70.6679, 223.4636 -71.241, 223.2752 -71.8142, 223.0869 -72.3874, 222.9261 -72.8767, 222.7653 -73.3659, 222.6046 -73.8552, 222.4438 -74.3445, 222.283 -74.8337, 222.1223 -75.323, 221.9615 -75.8122, 221.8007 -76.3015, 221.6399 -76.7908, 221.4792 -77.28, 221.3184 -77.7693, 221.1576 -78.2586, 220.9969 -78.7478, 220.8361 -79.2371, 220.6753 -79.7263, 220.5146 -80.2156, 220.3538 -80.7049, 220.193 -81.1941, 220.0323 -81.6834, 219.8715 -82.1727, 219.7147 -82.649, 219.5574 -83.1253, 219.3996 -83.6013, 219.2414 -84.0772, 219.0827 -84.553, 218.9235 -85.0285, 218.7638 -85.504, 218.6037 -85.9792, 218.443 -86.4543, 218.2819 -86.9293, 218.1206 -87.4041, 217.9592 -87.8789, 217.7978 -88.3538, 217.6364 -88.8286, 217.475 -89.3035, 217.3136 -89.7783, 217.1522 -90.2531, 216.9908 -90.728, 216.8294 -91.2028, 216.668 -91.6776, 216.5066 -92.1525, 216.3452 -92.6273, 216.1838 -93.1022, 216.0224 -93.577, 215.861 -94.0518, 215.6996 -94.5267, 215.5382 -95.0015, 215.3768 -95.4763, 215.2154 -95.9512, 215.054 -96.426, 214.8926 -96.9009, 214.7312 -97.3757, 214.5698 -97.8505, 214.4084 -98.3254, 214.247 -98.8002, 214.0855 -99.275, 213.9235 -99.7497, 213.7611 -100.2241, 213.5982 -100.6985, 213.4348 -101.1726, 213.271 -101.6466, 213.1067 -102.1205, 212.9425 -102.5944, 212.7783 -103.0682, 212.614 -103.5421, 212.4498 -104.016, 212.2856 -104.4898, 212.1213 -104.9637, 211.9571 -105.4375, 211.7929 -105.9114, 211.6286 -106.3853, 211.4644 -106.8591, 211.3001 -107.333, 211.1359 -107.8069, 210.9717 -108.2807, 210.8074 -108.7546, 210.6432 -109.2285, 210.479 -109.7023, 210.3147 -110.1762, 210.1505 -110.6501, 209.9868 -111.1241, 209.8235 -111.5983, 209.6606 -112.0726, 209.4983 -112.5471, 209.3364 -113.0218, 209.175 -113.4967, 209.0141 -113.9717, 208.8537 -114.4468, 208.6937 -114.9221, 208.5342 -115.3976, 208.3752 -115.8733, 208.2166 -116.3491, 208.0586 -116.825, 207.901 -117.3011, 207.7439 -117.7774, 207.5873 -118.2539, 207.4311 -118.7304, 207.2749 -119.207, 207.1188 -119.6836, 206.9627 -120.1602, 206.8066 -120.6368, 206.6504 -121.1134, 206.4943 -121.59, 206.3382 -122.0666, 206.1821 -122.5432, 206.0259 -123.0198, 205.8698 -123.4964, 205.7137 -123.973, 205.5575 -124.4496, 205.4014 -124.9262, 205.2453 -125.4028, 205.0892 -125.8794, 204.933 -126.356, 204.7769 -126.8326, 204.6208 -127.3092, 204.4647 -127.7858, 204.3085 -128.2624, 204.1524 -128.739, 203.9962 -129.2155, 203.8395 -129.692, 203.6824 -130.1682, 203.5248 -130.6443, 203.3667 -131.1203, 203.2082 -131.5961, 203.0491 -132.0717, 202.8896 -132.5472, 202.7296 -133.0225, 202.5691 -133.4977, 202.4082 -133.9727, 202.2468 -134.4475, 202.0849 -134.9222, 201.9225 -135.3967, 201.7597 -135.871, 201.5963 -136.3452, 201.4325 -136.8192, 201.2683 -137.2931, 201.104 -137.7669, 200.9397 -138.2407, 200.7754 -138.7146, 200.6111 -139.1884, 200.4468 -139.6623, 200.2825 -140.1361, 200.1182 -140.6099, 199.9539 -141.0838, 199.7895 -141.5576, 199.6252 -142.0315, 199.4609 -142.5053, 199.2966 -142.9791, 199.1323 -143.453, 198.968 -143.9268, 198.8037 -144.4007, 198.6394 -144.8745, 198.4751 -145.3483, 198.3108 -145.8222, 198.1465 -146.296, 197.9822 -146.7699, 197.8179 -147.2437, 197.6536 -147.7175, 197.4893 -148.1914, 197.325 -148.6652, 197.1607 -149.1391, 196.9963 -149.6129, 196.832 -150.0867, 196.6677 -150.5606, 196.5035 -151.0345, 196.3398 -151.5085, 196.1765 -151.9827, 196.0137 -152.457, 195.8514 -152.9316, 195.6895 -153.4062, 195.5282 -153.8811, 195.3673 -154.3561, 195.2068 -154.8313, 195.0468 -155.3066, 194.8869 -155.7819, 194.7269 -156.2572, 194.567 -156.7326, 194.4071 -157.2079, 194.2471 -157.6832, 194.0872 -158.1586, 193.9272 -158.6339, 193.7673 -159.1092, 193.6073 -159.5845, 193.4474 -160.0599, 193.2874 -160.5352, 193.1275 -161.0105, 192.9675 -161.4859, 192.8076 -161.9612, 192.6477 -162.4365, 192.4877 -162.9118, 192.3278 -163.3872, 192.1678 -163.8625, 192.0079 -164.3378, 191.8479 -164.8132, 191.6882 -165.2886, 191.5289 -165.7641, 191.3701 -166.2398, 191.2116 -166.7156, 191.0531 -167.1914, 190.8945 -167.6672, 190.736 -168.143, 190.5774 -168.6188, 190.4189 -169.0946, 190.2604 -169.5704, 190.1018 -170.0462, 189.9433 -170.522, 189.7848 -170.9978, 189.6262 -171.4736, 189.4677 -171.9494, 189.3091 -172.4252, 189.1506 -172.901, 188.9749 -173.4283, 188.7993 -173.9555, 188.6236 -174.4827, 188.4479 -175.0099, 188.2722 -175.5371, 188.0966 -176.0644, 187.9209 -176.5916))"
